Closets,adminPrice,area,areac,bathrooms,city,commonNeighborhood,companyName,coordinates,garages,link,neighborhood,propertyId,propertyState,propertyType,rooms,salePrice,stratum,zone,First Extraction Date,Last Extraction Date,builtTime_min_year,builtTime_max_year
5000000000,"{'id': '4448', 'nombre': 'Girardota'}",,VEREDA PORTACHUELO,Vereda Portachuelo,"{'id': '', 'nombre': '5'}","{'lon': -75.44598, 'lat': 6.377381}",https://www.metrocuadrado.com/inmueble/venta-bodega-girardota-vereda-portachuelo-5-banos-4-garajes/11067-M6057205,Entre 0 y 5 años,900.0,2026-07-19,,,,,,,,,900.0,900.0,,
6100000000,"{'id': '4448', 'nombre': 'Girardota'}",,NA,Autopista Bello Hatillo,"{'id': '', 'nombre': '2'}","{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-bodega-girardota-na-2-banos-4-garajes/14894-M5813592,Entre 10 y 20 años,1250.0,2026-07-19,,,,,,,,,1250.0,1250.0,,
300000000,"{'id': '4448', 'nombre': 'Girardota'}",,SANTA ANA,Santa Ana,"{'id': '', 'nombre': '1'}","{'lon': -75.445564, 'lat': 6.3774242}",https://www.metrocuadrado.com/inmueble/venta-local-comercial-girardota-santa-ana-1-banos-1-garajes/18223-M5655921,Entre 0 y 5 años,116.0,2026-07-19,,,,,,,,,116.0,116.0,,
540000000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",1.0,A S D ,Bosque De Pinos,"{'id': '', 'nombre': '0'}","{'lon': -74.02365, 'lat': 4.7321777}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-a.s.d.-2-garajes/312-M6629634,Entre 5 y 10 años,98.0,2026-07-23,,,,,,,,,98.0,98.0,,
1290000000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,SANTA BARBARA,Santa Barbara,"{'id': '', 'nombre': '2'}","{'lon': -74.05452, 'lat': 4.698672}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-santa-barbara-2-banos-2-garajes/23203-M6817046,Entre 10 y 20 años,105.0,2026-07-23,,,,,,,,,105.0,105.0,,
1050000000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,CHICO NORTE,Chico Norte,"{'id': '', 'nombre': '1'}","{'lon': -74.05671, 'lat': 4.67658}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-chico-norte-1-banos-2-garajes/897-M6358076,Entre 10 y 20 años,111.67,2026-07-23,,,,,,,,,111.67,111.67,,
65000000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",3.0,7.0,PUENTE LARGO   Niza Alhambra,"{'id': '', 'nombre': '1'}","{'lon': -74.06526, 'lat': 4.6943145}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-puente-largo-edif-oficinas-grupo7-torre-iii-1-banos/MC5721617,Entre 10 y 20 años,11.5,2026-07-23,,,,,,,,,11.5,11.5,,
1600000000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,CHICO,Chico,"{'id': '', 'nombre': '0'}","{'lon': -74.04257, 'lat': 4.6811175}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-chico-3-garajes/21414-M6128141,Entre 5 y 10 años,169.0,2026-07-23,,,,,,,,,169.0,169.0,,
2257500000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",4.0,LA ESPERANZA NORTE,Ciudad Salitre Occidente,"{'id': '', 'nombre': '1'}","{'lon': -74.10732, 'lat': 4.6582513}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-la-esperanza-norte-1-banos-4-garajes/14-M4779613,Entre 10 y 20 años,215.0,2026-07-23,,,,,,,,,215.0,215.0,,
850000000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",1.0,BELLAVISTA,AVENIDA CHILE,"{'id': '', 'nombre': '3'}","{'lon': -74.05477, 'lat': 4.6551723}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-bellavista-3-banos-2-garajes/22288-M6877633,Más de 20 años,155.0,2026-07-23,,,,,,,,,155.0,155.0,,
2800000000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",1.0,SANTA BARBARA ORIENTAL,SANTA BARBARA ORIENTAL,"{'id': '', 'nombre': '1'}","{'lon': -74.03277, 'lat': 4.7002625}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-santa-barbara-oriental-1-banos-4-garajes/3553-M4668254,Entre 10 y 20 años,300.0,2026-07-23,,,,,,,,,300.0,300.0,,
1300000000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,QUINTA CAMACHO,Quinta Camacho,"{'id': '', 'nombre': '4'}","{'lon': -74.05695, 'lat': 4.6524715}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-quinta-camacho-4-banos-4-garajes/21191-M6343636,Más de 20 años,163.0,2026-07-23,,,,,,,,,163.0,163.0,,
799000000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",1.0,A S D ,Barrancas,"{'id': '', 'nombre': '0'}","{'lon': -74.02337, 'lat': 4.731696}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-a.s.d.-2-garajes/21822-M6343171,Entre 10 y 20 años,105.0,2026-07-23,,,,,,,,,105.0,105.0,,
844000000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,PARQUE NACIONAL,Parque Nacional,"{'id': '', 'nombre': '2'}","{'lon': -74.06702, 'lat': 4.622175}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-parque-nacional-2-banos-2-garajes/21414-M6128166,Más de 20 años,211.0,2026-07-23,,,,,,,,,211.0,211.0,,
1200000000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,BARRANCAS NORTE,Barrancas Norte,"{'id': '', 'nombre': '2'}","{'lon': -74.02414, 'lat': 4.730392}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-barrancas-norte-2-banos-3-garajes/21619-M6419274,Entre 10 y 20 años,130.46,2026-07-23,,,,,,,,,130.46,130.46,,
1310000000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",5.0,LAS NIEVES,LAS NIEVES,"{'id': '', 'nombre': '2'}","{'lon': -74.07021, 'lat': 4.6104965}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-las-nieves-2-banos-2-garajes/21599-M6433055,Más de 20 años,248.0,2026-07-23,,,,,,,,,248.0,248.0,,
1300000000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,TEUSAQUILLO,Teusaquillo,"{'id': '', 'nombre': '2'}","{'lon': -74.06818, 'lat': 4.6190343}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-teusaquillo-2-banos-1-garajes/5545-M6308171,Entre 10 y 20 años,170.0,2026-07-23,,,,,,,,,170.0,170.0,,
1600000000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",,PUENTE LARGO,Puente Largo,"{'id': '', 'nombre': '2'}","{'lon': -74.05549, 'lat': 4.6937566}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-puente-largo-2-banos-4-garajes/5340-M4839686,Entre 10 y 20 años,160.0,2026-07-23,,,,,,,,,145.0,145.0,,
360000000,"{'id': '1', 'nombre': 'Bogotá D.C.'}",1.0,CHICO,CHICO,"{'id': '', 'nombre': '1'}","{'lon': -74.05208, 'lat': 4.673747}",https://www.metrocuadrado.com/inmueble/venta-oficina-bogota-chico-1-banos-1-garajes/21889-M6607643,Entre 10 y 20 años,48.0,2026-07-23,,,,,,,,,48.0,48.0,,
